,train_loss,val_loss
0,0.050877758062582344,0.02322834126233086
1,0.016287918756244406,0.009213221511161133
2,0.00785853985302522,0.005204891708254418
3,0.005092499628319912,0.004338824397924204
4,0.004036359265505128,0.003247800076096986
5,0.0035443162228414584,0.0030170913914320343
6,0.003324809927910923,0.003020302499843929
7,0.003207537962505345,0.0032368657203938707
8,0.003151957138059222,0.002890340997280341
9,0.003131966278178673,0.002876245462441572
